,german_cities,german_states,Unnamed: 0,course_type,course_name,course_link,uni_name,uni_city,tution_fee,lang_of_instr,dura_of_study,semester_beginning,online_course_elemen,online_subject_el,oline_e_learning_type
994,Tharandt,Saxony,1241,Master's degree,Tropical Forestry,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3721/,Technische Universität Dresden ,Tharandt,none,English,4 semesters,Winter semester,,,
995,Trier,Rhineland-Palatinate,579,Master's degree,MA German as a Second and Foreign Language / Master of Arts Deutsch als Zweit- und Fremdsprache,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6967/,Trier University ,Trier,none,German,4 semesters,"Winter semester, Summer semester",,,
996,Trier,Rhineland-Palatinate,670,Master's degree,Master of Arts in European and East Asian Governance,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4816/,Trier University ,Trier,none,English,4 semesters,Winter semester,,,
997,Trier,Rhineland-Palatinate,681,Master's degree,Master of Arts in International Economics and Public Policy (MA IEPP),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4408/,Trier University ,Trier,none,English,4 semesters,Winter semester,,,
998,Trier,Rhineland-Palatinate,757,Master's degree,Master of Science in Applied Statistics,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4679/,Trier University ,Trier,none,English,4 semesters,"Winter semester, Summer semester",,,
999,Trier,Rhineland-Palatinate,791,Master's degree,Master of Science in Data Science,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5351/,Trier University ,Trier,none,English,4 semesters,"Winter semester, Summer semester",,,
1000,Trier,Rhineland-Palatinate,801,Master's degree,Master of Science in Economics,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4236/,Trier University ,Trier,none,English,4 semesters,Winter semester,,,
1001,Trier,Rhineland-Palatinate,815,Master's degree,Master of Science in Environmental Sciences (MSc ES),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3789/,Trier University ,Trier,none,English,4 semesters,Winter semester,,,
1002,Trier,Rhineland-Palatinate,819,Master's degree,Master of Science in Geoinformatics,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6304/,Trier University ,Trier,none,English,4 semesters,"Winter semester, Summer semester",,,
1003,Tübingen,Baden-Württemberg,1,Master's degree,Accounting & Finance (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4479/,University of Tübingen ,Tübingen,varied,"German, English",3 semesters,Winter semester,,,
1004,Tübingen,Baden-Württemberg,24,Master's degree,Applied & Environmental Geoscience (AEG),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3791/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1005,Tübingen,Baden-Württemberg,35,Master's degree,Archaeological Sciences (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4611/,University of Tübingen ,Tübingen,varied,English,4 semesters,"Winter semester, Summer semester",,,
1006,Tübingen,Baden-Württemberg,39,Master's degree,Astro and Particle Physics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4748/,University of Tübingen ,Tübingen,varied,English,4 semesters,"Winter semester, Summer semester",,,
1007,Tübingen,Baden-Württemberg,55,Master's degree,Binational Master's Degree in History - TübAix,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4747/,University of Tübingen ,Tübingen,none,"German, French",4 semesters,Winter semester,,,
1008,Tübingen,Baden-Württemberg,60,Master's degree,Biochemistry (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4503/,University of Tübingen ,Tübingen,varied,English,4 semesters,"Winter semester, Summer semester",,,
1009,Tübingen,Baden-Württemberg,69,Master's degree,Bioinformatics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6119/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,"Winter semester, Summer semester",,,
1010,Tübingen,Baden-Württemberg,104,Master's degree,Cellular and Molecular Biology of Plants (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4606/,University of Tübingen ,Tübingen,varied,"German, English",4 semesters,"Winter semester, Summer semester",,,
1011,Tübingen,Baden-Württemberg,129,Master's degree,Comparative & Middle East Politics and Society (CMEPS),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6966/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1012,Tübingen,Baden-Württemberg,167,Master's degree,Cultures of the Global South,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6250/,University of Tübingen ,Tübingen,varied,"English, French, Spanish",4 semesters,"Winter semester, Summer semester",,,
1013,Tübingen,Baden-Württemberg,178,Master's degree,Data Science in Business and Economics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6940/,University of Tübingen ,Tübingen,varied,"German, English",4 semesters,Winter semester,,,
1014,Tübingen,Baden-Württemberg,221,Master's degree,"Economics (MSc) with Double Degree Option: Honours BSc, Adelaide or MSc, Nottingham",https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4371/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1015,Tübingen,Baden-Württemberg,222,Master's degree,Economics and Finance (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4372/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1016,Tübingen,Baden-Württemberg,284,Master's degree,European Economics (MSc) - Double Degree with Italy or England,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4184/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1017,Tübingen,Baden-Württemberg,289,Master's degree,"European Management (MSc) - Double Degree with France, Italy, or England",https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4428/,University of Tübingen ,Tübingen,varied,"German, English, French, Italian",4 semesters,Winter semester,,,
1018,Tübingen,Baden-Württemberg,303,Master's degree,Evolution and Ecology (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4608/,University of Tübingen ,Tübingen,varied,"German, English",4 semesters,Winter semester,,,
1019,Tübingen,Baden-Württemberg,338,Master's degree,General Management (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4480/,University of Tübingen ,Tübingen,varied,"German, English",3 semesters,Winter semester,,,
1020,Tübingen,Baden-Württemberg,377,Master's degree,Graduate School of Cellular & Molecular Neuroscience,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3916/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1021,Tübingen,Baden-Württemberg,378,Master's degree,Graduate School of Neural & Behavioural Sciences,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3901/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1022,Tübingen,Baden-Württemberg,379,Master's degree,Graduate School of Neural Information Processing,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4195/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1023,Tübingen,Baden-Württemberg,438,Master's degree,International Business (MSc) - East Asia or Africa Track,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4483/,University of Tübingen ,Tübingen,varied,"German, English",4 semesters,Winter semester,,,
1024,Tübingen,Baden-Württemberg,456,Master's degree,International Economics (MSc) with Double Degree Option with the University of Nottingham,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4385/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1025,Tübingen,Baden-Württemberg,589,Master's degree,Machine Learning (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5634/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1026,Tübingen,Baden-Württemberg,594,Master's degree,Management and Economics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4482/,University of Tübingen ,Tübingen,varied,English,3 semesters,Winter semester,,,
1027,Tübingen,Baden-Württemberg,953,Master's degree,Master's in Peace Research and International Relations,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6941/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1028,Tübingen,Baden-Württemberg,955,Master's degree,Master's in Public Policy and Social Change,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6942/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1029,Tübingen,Baden-Württemberg,986,Master's degree,Mathematical Physics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4741/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1030,Tübingen,Baden-Württemberg,1038,Master's degree,Medical Informatics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6104/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1031,Tübingen,Baden-Württemberg,1054,Master's degree,Molecular Cell Biology and Immunology (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6118/,University of Tübingen ,Tübingen,varied,"German, English",4 semesters,Winter semester,,,
1032,Tübingen,Baden-Württemberg,1056,Master's degree,Molecular Medicine (Master of Science),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4519/,University of Tübingen ,Tübingen,varied,English,2 semesters,Winter semester,,,
1033,Tübingen,Baden-Württemberg,1104,Master's degree,Nanoscience (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4613/,University of Tübingen ,Tübingen,varied,English,4 semesters,Winter semester,,,
1034,Tübingen,Baden-Württemberg,1113,Master's degree,Neurobiology (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4815/,University of Tübingen ,Tübingen,varied,"English, German",4 semesters,Winter semester,,,
1035,Tübingen,Baden-Württemberg,1140,Master's degree,Physics (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4817/,University of Tübingen ,Tübingen,varied,English,2 semesters,"Winter semester, Summer semester",,,
1036,Tübingen,Baden-Württemberg,1157,Master's degree,"Quantitative Data Science Methods – Psychometrics, Econometrics and Machine Learning (QDS)",https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6535/,University of Tübingen ,Tübingen,"1.500,00",English,4 semesters,Winter semester,,,
1037,Tuttlingen,Baden-Württemberg,1014,Master's degree,MBA Medical Devices & Healthcare Management,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6157/,Furtwangen University ,Tuttlingen,"4.500,00",English,4 semesters,Winter semester,,,
1038,Ulm,Baden-Württemberg,109,Master's degree,Chemistry (MSc),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6938/,Ulm University ,Ulm,varied,English,4 semesters,"Winter semester, Summer semester",,,
1039,Ulm,Baden-Württemberg,423,Master's degree,Intelligent Systems (ISY),https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4728/,Ulm University of Applied Sciences ,Ulm,varied,English,3 semesters,"Winter semester, Summer semester",,,
1040,Ulm,Baden-Württemberg,643,Master's degree,Master in Molecular and Translational Neuroscience,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4580/,Ulm University ,Ulm,varied,English,4 semesters,Winter semester,,,
